model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--Qwen--Qwen2.5-3B-Instruct,409,decode_step,9,model.layers.9.self_attn.v_proj,linear,,B,256,2048,406,model.layers.9.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,410,decode_step,9,model.layers.9.self_attn.qk,batched_matmul,B*QH,1,KV,128,407;408,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,411,decode_step,9,model.layers.9.self_attn.pv,batched_matmul,B*QH,1,128,KV,410;409,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,412,decode_step,9,model.layers.9.self_attn.o_proj,linear,,B,2048,2048,411,model.layers.9.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,413,decode_step,9,model.layers.9.mlp.gate_proj,linear,,B,11008,2048,412,model.layers.9.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,414,decode_step,9,model.layers.9.mlp.up_proj,linear,,B,11008,2048,412,model.layers.9.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,415,decode_step,9,model.layers.9.mlp.down_proj,linear,,B,2048,11008,413;414,model.layers.9.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,416,decode_step,10,model.layers.10.self_attn.q_proj,linear,,B,2048,2048,415,model.layers.10.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,417,decode_step,10,model.layers.10.self_attn.k_proj,linear,,B,256,2048,415,model.layers.10.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,418,decode_step,10,model.layers.10.self_attn.v_proj,linear,,B,256,2048,415,model.layers.10.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,419,decode_step,10,model.layers.10.self_attn.qk,batched_matmul,B*QH,1,KV,128,416;417,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,420,decode_step,10,model.layers.10.self_attn.pv,batched_matmul,B*QH,1,128,KV,419;418,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,421,decode_step,10,model.layers.10.self_attn.o_proj,linear,,B,2048,2048,420,model.layers.10.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,422,decode_step,10,model.layers.10.mlp.gate_proj,linear,,B,11008,2048,421,model.layers.10.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,423,decode_step,10,model.layers.10.mlp.up_proj,linear,,B,11008,2048,421,model.layers.10.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,424,decode_step,10,model.layers.10.mlp.down_proj,linear,,B,2048,11008,422;423,model.layers.10.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,425,decode_step,11,model.layers.11.self_attn.q_proj,linear,,B,2048,2048,424,model.layers.11.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,426,decode_step,11,model.layers.11.self_attn.k_proj,linear,,B,256,2048,424,model.layers.11.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,427,decode_step,11,model.layers.11.self_attn.v_proj,linear,,B,256,2048,424,model.layers.11.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,428,decode_step,11,model.layers.11.self_attn.qk,batched_matmul,B*QH,1,KV,128,425;426,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,429,decode_step,11,model.layers.11.self_attn.pv,batched_matmul,B*QH,1,128,KV,428;427,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,430,decode_step,11,model.layers.11.self_attn.o_proj,linear,,B,2048,2048,429,model.layers.11.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,431,decode_step,11,model.layers.11.mlp.gate_proj,linear,,B,11008,2048,430,model.layers.11.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,432,decode_step,11,model.layers.11.mlp.up_proj,linear,,B,11008,2048,430,model.layers.11.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,433,decode_step,11,model.layers.11.mlp.down_proj,linear,,B,2048,11008,431;432,model.layers.11.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,434,decode_step,12,model.layers.12.self_attn.q_proj,linear,,B,2048,2048,433,model.layers.12.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,435,decode_step,12,model.layers.12.self_attn.k_proj,linear,,B,256,2048,433,model.layers.12.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,436,decode_step,12,model.layers.12.self_attn.v_proj,linear,,B,256,2048,433,model.layers.12.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,437,decode_step,12,model.layers.12.self_attn.qk,batched_matmul,B*QH,1,KV,128,434;435,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,438,decode_step,12,model.layers.12.self_attn.pv,batched_matmul,B*QH,1,128,KV,437;436,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,439,decode_step,12,model.layers.12.self_attn.o_proj,linear,,B,2048,2048,438,model.layers.12.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,440,decode_step,12,model.layers.12.mlp.gate_proj,linear,,B,11008,2048,439,model.layers.12.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,441,decode_step,12,model.layers.12.mlp.up_proj,linear,,B,11008,2048,439,model.layers.12.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,442,decode_step,12,model.layers.12.mlp.down_proj,linear,,B,2048,11008,440;441,model.layers.12.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,443,decode_step,13,model.layers.13.self_attn.q_proj,linear,,B,2048,2048,442,model.layers.13.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,444,decode_step,13,model.layers.13.self_attn.k_proj,linear,,B,256,2048,442,model.layers.13.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,445,decode_step,13,model.layers.13.self_attn.v_proj,linear,,B,256,2048,442,model.layers.13.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,446,decode_step,13,model.layers.13.self_attn.qk,batched_matmul,B*QH,1,KV,128,443;444,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,447,decode_step,13,model.layers.13.self_attn.pv,batched_matmul,B*QH,1,128,KV,446;445,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,448,decode_step,13,model.layers.13.self_attn.o_proj,linear,,B,2048,2048,447,model.layers.13.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,449,decode_step,13,model.layers.13.mlp.gate_proj,linear,,B,11008,2048,448,model.layers.13.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,450,decode_step,13,model.layers.13.mlp.up_proj,linear,,B,11008,2048,448,model.layers.13.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,451,decode_step,13,model.layers.13.mlp.down_proj,linear,,B,2048,11008,449;450,model.layers.13.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,452,decode_step,14,model.layers.14.self_attn.q_proj,linear,,B,2048,2048,451,model.layers.14.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,453,decode_step,14,model.layers.14.self_attn.k_proj,linear,,B,256,2048,451,model.layers.14.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,454,decode_step,14,model.layers.14.self_attn.v_proj,linear,,B,256,2048,451,model.layers.14.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,455,decode_step,14,model.layers.14.self_attn.qk,batched_matmul,B*QH,1,KV,128,452;453,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,456,decode_step,14,model.layers.14.self_attn.pv,batched_matmul,B*QH,1,128,KV,455;454,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,457,decode_step,14,model.layers.14.self_attn.o_proj,linear,,B,2048,2048,456,model.layers.14.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,458,decode_step,14,model.layers.14.mlp.gate_proj,linear,,B,11008,2048,457,model.layers.14.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,459,decode_step,14,model.layers.14.mlp.up_proj,linear,,B,11008,2048,457,model.layers.14.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,460,decode_step,14,model.layers.14.mlp.down_proj,linear,,B,2048,11008,458;459,model.layers.14.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,461,decode_step,15,model.layers.15.self_attn.q_proj,linear,,B,2048,2048,460,model.layers.15.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,462,decode_step,15,model.layers.15.self_attn.k_proj,linear,,B,256,2048,460,model.layers.15.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,463,decode_step,15,model.layers.15.self_attn.v_proj,linear,,B,256,2048,460,model.layers.15.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,464,decode_step,15,model.layers.15.self_attn.qk,batched_matmul,B*QH,1,KV,128,461;462,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,465,decode_step,15,model.layers.15.self_attn.pv,batched_matmul,B*QH,1,128,KV,464;463,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,466,decode_step,15,model.layers.15.self_attn.o_proj,linear,,B,2048,2048,465,model.layers.15.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,467,decode_step,15,model.layers.15.mlp.gate_proj,linear,,B,11008,2048,466,model.layers.15.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,468,decode_step,15,model.layers.15.mlp.up_proj,linear,,B,11008,2048,466,model.layers.15.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,469,decode_step,15,model.layers.15.mlp.down_proj,linear,,B,2048,11008,467;468,model.layers.15.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,470,decode_step,16,model.layers.16.self_attn.q_proj,linear,,B,2048,2048,469,model.layers.16.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,471,decode_step,16,model.layers.16.self_attn.k_proj,linear,,B,256,2048,469,model.layers.16.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,472,decode_step,16,model.layers.16.self_attn.v_proj,linear,,B,256,2048,469,model.layers.16.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,473,decode_step,16,model.layers.16.self_attn.qk,batched_matmul,B*QH,1,KV,128,470;471,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,474,decode_step,16,model.layers.16.self_attn.pv,batched_matmul,B*QH,1,128,KV,473;472,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,475,decode_step,16,model.layers.16.self_attn.o_proj,linear,,B,2048,2048,474,model.layers.16.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,476,decode_step,16,model.layers.16.mlp.gate_proj,linear,,B,11008,2048,475,model.layers.16.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,477,decode_step,16,model.layers.16.mlp.up_proj,linear,,B,11008,2048,475,model.layers.16.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,478,decode_step,16,model.layers.16.mlp.down_proj,linear,,B,2048,11008,476;477,model.layers.16.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,479,decode_step,17,model.layers.17.self_attn.q_proj,linear,,B,2048,2048,478,model.layers.17.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,480,decode_step,17,model.layers.17.self_attn.k_proj,linear,,B,256,2048,478,model.layers.17.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,481,decode_step,17,model.layers.17.self_attn.v_proj,linear,,B,256,2048,478,model.layers.17.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,482,decode_step,17,model.layers.17.self_attn.qk,batched_matmul,B*QH,1,KV,128,479;480,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,483,decode_step,17,model.layers.17.self_attn.pv,batched_matmul,B*QH,1,128,KV,482;481,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,484,decode_step,17,model.layers.17.self_attn.o_proj,linear,,B,2048,2048,483,model.layers.17.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,485,decode_step,17,model.layers.17.mlp.gate_proj,linear,,B,11008,2048,484,model.layers.17.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,486,decode_step,17,model.layers.17.mlp.up_proj,linear,,B,11008,2048,484,model.layers.17.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,487,decode_step,17,model.layers.17.mlp.down_proj,linear,,B,2048,11008,485;486,model.layers.17.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,488,decode_step,18,model.layers.18.self_attn.q_proj,linear,,B,2048,2048,487,model.layers.18.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,489,decode_step,18,model.layers.18.self_attn.k_proj,linear,,B,256,2048,487,model.layers.18.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,490,decode_step,18,model.layers.18.self_attn.v_proj,linear,,B,256,2048,487,model.layers.18.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,491,decode_step,18,model.layers.18.self_attn.qk,batched_matmul,B*QH,1,KV,128,488;489,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,492,decode_step,18,model.layers.18.self_attn.pv,batched_matmul,B*QH,1,128,KV,491;490,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,493,decode_step,18,model.layers.18.self_attn.o_proj,linear,,B,2048,2048,492,model.layers.18.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,494,decode_step,18,model.layers.18.mlp.gate_proj,linear,,B,11008,2048,493,model.layers.18.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,495,decode_step,18,model.layers.18.mlp.up_proj,linear,,B,11008,2048,493,model.layers.18.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,496,decode_step,18,model.layers.18.mlp.down_proj,linear,,B,2048,11008,494;495,model.layers.18.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,497,decode_step,19,model.layers.19.self_attn.q_proj,linear,,B,2048,2048,496,model.layers.19.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,498,decode_step,19,model.layers.19.self_attn.k_proj,linear,,B,256,2048,496,model.layers.19.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,499,decode_step,19,model.layers.19.self_attn.v_proj,linear,,B,256,2048,496,model.layers.19.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,500,decode_step,19,model.layers.19.self_attn.qk,batched_matmul,B*QH,1,KV,128,497;498,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,501,decode_step,19,model.layers.19.self_attn.pv,batched_matmul,B*QH,1,128,KV,500;499,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,502,decode_step,19,model.layers.19.self_attn.o_proj,linear,,B,2048,2048,501,model.layers.19.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,503,decode_step,19,model.layers.19.mlp.gate_proj,linear,,B,11008,2048,502,model.layers.19.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,504,decode_step,19,model.layers.19.mlp.up_proj,linear,,B,11008,2048,502,model.layers.19.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,505,decode_step,19,model.layers.19.mlp.down_proj,linear,,B,2048,11008,503;504,model.layers.19.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,506,decode_step,20,model.layers.20.self_attn.q_proj,linear,,B,2048,2048,505,model.layers.20.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,507,decode_step,20,model.layers.20.self_attn.k_proj,linear,,B,256,2048,505,model.layers.20.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,508,decode_step,20,model.layers.20.self_attn.v_proj,linear,,B,256,2048,505,model.layers.20.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,509,decode_step,20,model.layers.20.self_attn.qk,batched_matmul,B*QH,1,KV,128,506;507,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,510,decode_step,20,model.layers.20.self_attn.pv,batched_matmul,B*QH,1,128,KV,509;508,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,511,decode_step,20,model.layers.20.self_attn.o_proj,linear,,B,2048,2048,510,model.layers.20.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,512,decode_step,20,model.layers.20.mlp.gate_proj,linear,,B,11008,2048,511,model.layers.20.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,513,decode_step,20,model.layers.20.mlp.up_proj,linear,,B,11008,2048,511,model.layers.20.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,514,decode_step,20,model.layers.20.mlp.down_proj,linear,,B,2048,11008,512;513,model.layers.20.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,515,decode_step,21,model.layers.21.self_attn.q_proj,linear,,B,2048,2048,514,model.layers.21.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,516,decode_step,21,model.layers.21.self_attn.k_proj,linear,,B,256,2048,514,model.layers.21.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,517,decode_step,21,model.layers.21.self_attn.v_proj,linear,,B,256,2048,514,model.layers.21.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,518,decode_step,21,model.layers.21.self_attn.qk,batched_matmul,B*QH,1,KV,128,515;516,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,519,decode_step,21,model.layers.21.self_attn.pv,batched_matmul,B*QH,1,128,KV,518;517,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,520,decode_step,21,model.layers.21.self_attn.o_proj,linear,,B,2048,2048,519,model.layers.21.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,521,decode_step,21,model.layers.21.mlp.gate_proj,linear,,B,11008,2048,520,model.layers.21.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,522,decode_step,21,model.layers.21.mlp.up_proj,linear,,B,11008,2048,520,model.layers.21.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,523,decode_step,21,model.layers.21.mlp.down_proj,linear,,B,2048,11008,521;522,model.layers.21.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,524,decode_step,22,model.layers.22.self_attn.q_proj,linear,,B,2048,2048,523,model.layers.22.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,525,decode_step,22,model.layers.22.self_attn.k_proj,linear,,B,256,2048,523,model.layers.22.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,526,decode_step,22,model.layers.22.self_attn.v_proj,linear,,B,256,2048,523,model.layers.22.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,527,decode_step,22,model.layers.22.self_attn.qk,batched_matmul,B*QH,1,KV,128,524;525,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,528,decode_step,22,model.layers.22.self_attn.pv,batched_matmul,B*QH,1,128,KV,527;526,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,529,decode_step,22,model.layers.22.self_attn.o_proj,linear,,B,2048,2048,528,model.layers.22.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,530,decode_step,22,model.layers.22.mlp.gate_proj,linear,,B,11008,2048,529,model.layers.22.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,531,decode_step,22,model.layers.22.mlp.up_proj,linear,,B,11008,2048,529,model.layers.22.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,532,decode_step,22,model.layers.22.mlp.down_proj,linear,,B,2048,11008,530;531,model.layers.22.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,533,decode_step,23,model.layers.23.self_attn.q_proj,linear,,B,2048,2048,532,model.layers.23.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,534,decode_step,23,model.layers.23.self_attn.k_proj,linear,,B,256,2048,532,model.layers.23.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,535,decode_step,23,model.layers.23.self_attn.v_proj,linear,,B,256,2048,532,model.layers.23.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,536,decode_step,23,model.layers.23.self_attn.qk,batched_matmul,B*QH,1,KV,128,533;534,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
models--Qwen--Qwen2.5-3B-Instruct,537,decode_step,23,model.layers.23.self_attn.pv,batched_matmul,B*QH,1,128,KV,536;535,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--Qwen--Qwen2.5-3B-Instruct,538,decode_step,23,model.layers.23.self_attn.o_proj,linear,,B,2048,2048,537,model.layers.23.self_attn.o_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,539,decode_step,23,model.layers.23.mlp.gate_proj,linear,,B,11008,2048,538,model.layers.23.mlp.gate_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,540,decode_step,23,model.layers.23.mlp.up_proj,linear,,B,11008,2048,538,model.layers.23.mlp.up_proj.weight,"[11008,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,541,decode_step,23,model.layers.23.mlp.down_proj,linear,,B,2048,11008,539;540,model.layers.23.mlp.down_proj.weight,"[2048,11008]",config+architecture,SiLU(gate)*up precedes this GEMM
models--Qwen--Qwen2.5-3B-Instruct,542,decode_step,24,model.layers.24.self_attn.q_proj,linear,,B,2048,2048,541,model.layers.24.self_attn.q_proj.weight,"[2048,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,543,decode_step,24,model.layers.24.self_attn.k_proj,linear,,B,256,2048,541,model.layers.24.self_attn.k_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,544,decode_step,24,model.layers.24.self_attn.v_proj,linear,,B,256,2048,541,model.layers.24.self_attn.v_proj.weight,"[256,2048]",config+architecture,
models--Qwen--Qwen2.5-3B-Instruct,545,decode_step,24,model.layers.24.self_attn.qk,batched_matmul,B*QH,1,KV,128,542;543,,,config+architecture,"GQA QH=16, KVH=2; effective KV may be capped by sliding_window=32768"
